Sr no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
353,Nashik,Manmad,Onion,Red,FAQ,100,826,800,22-Mar-23
354,Nashik,Manmad,Onion,Other,FAQ,600,1501,1000,22-Mar-23
355,Nashik,Manmad,Onion,Red,FAQ,100,831,600,21-Mar-23
356,Nashik,Manmad,Onion,Red,FAQ,200,802,600,20-Mar-23
357,Nashik,Manmad,Onion,Red,FAQ,200,815,650,18-Mar-23
358,Nashik,Manmad,Onion,Red,FAQ,100,899,600,17-Mar-23
359,Nashik,Manmad,Onion,Red,FAQ,100,788,550,16-Mar-23
360,Nashik,Manmad,Onion,Red,FAQ,100,853,650,15-Mar-23
361,Nashik,Manmad,Onion,Red,FAQ,100,891,650,14-Mar-23
362,Nashik,Manmad,Onion,Red,FAQ,100,921,700,13-Mar-23
363,Nashik,Manmad,Onion,Red,FAQ,200,904,650,11-Mar-23
364,Nashik,Manmad,Onion,Red,FAQ,200,923,700,10-Mar-23
365,Nashik,Manmad,Onion,Red,FAQ,200,923,700,9-Mar-23
366,Nashik,Manmad,Onion,Red,FAQ,200,900,700,8-Mar-23
367,Nashik,Manmad,Onion,Red,FAQ,200,876,650,6-Mar-23
368,Nashik,Manmad,Onion,Red,FAQ,200,954,650,4-Mar-23
369,Nashik,Manmad,Onion,Red,FAQ,200,911,680,3-Mar-23
370,Nashik,Manmad,Onion,Red,FAQ,200,917,680,2-Mar-23
371,Nashik,Manmad,Onion,Red,FAQ,200,876,650,1-Mar-23
372,Nashik,Manmad,Onion,Red,FAQ,200,906,650,28-Feb-23
373,Nashik,Manmad,Onion,Red,FAQ,200,725,550,27-Feb-23
374,Nashik,Manmad,Onion,Red,FAQ,100,741,520,25-Feb-23
375,Nashik,Manmad,Onion,Red,FAQ,100,701,500,24-Feb-23
376,Nashik,Manmad,Onion,Red,FAQ,100,821,520,23-Feb-23
377,Nashik,Manmad,Onion,Red,FAQ,100,781,500,22-Feb-23
378,Nashik,Manmad,Onion,Red,FAQ,100,883,575,21-Feb-23
379,Nashik,Manmad,Onion,Red,FAQ,100,799,550,20-Feb-23
380,Nashik,Manmad,Onion,Red,FAQ,100,951,700,17-Feb-23
381,Nashik,Manmad,Onion,Red,FAQ,100,895,650,16-Feb-23
382,Nashik,Manmad,Onion,Red,FAQ,300,960,750,15-Feb-23
383,Nashik,Manmad,Onion,Red,FAQ,300,956,750,14-Feb-23
384,Nashik,Manmad,Onion,Red,FAQ,300,1087,850,11-Feb-23
385,Nashik,Manmad,Onion,Red,FAQ,300,1160,900,10-Feb-23
386,Nashik,Manmad,Onion,Red,FAQ,300,1251,950,9-Feb-23
387,Nashik,Manmad,Onion,Red,FAQ,400,1176,950,8-Feb-23
388,Nashik,Manmad,Onion,Red,FAQ,400,1164,1000,7-Feb-23
389,Nashik,Manmad,Onion,Red,FAQ,400,1299,1000,6-Feb-23
390,Nashik,Manmad,Onion,Red,FAQ,400,1170,950,4-Feb-23
391,Nashik,Manmad,Onion,Red,FAQ,400,1200,1050,3-Feb-23
392,Nashik,Manmad,Onion,Red,FAQ,400,1255,1100,2-Feb-23
393,Nashik,Manmad,Onion,Red,FAQ,400,1341,1100,31-Jan-23
394,Nashik,Manmad,Onion,Red,FAQ,400,1400,1100,30-Jan-23
395,Nashik,Manmad,Onion,Red,FAQ,400,1461,1100,28-Jan-23
396,Nashik,Manmad,Onion,Red,FAQ,400,1426,1150,27-Jan-23
397,Nashik,Manmad,Onion,Red,FAQ,500,1430,1250,25-Jan-23
398,Nashik,Manmad,Onion,Red,FAQ,500,1463,1250,24-Jan-23
399,Nashik,Manmad,Onion,Red,FAQ,400,1455,1250,23-Jan-23
400,Nashik,Manmad,Onion,Red,FAQ,400,1433,1300,21-Jan-23
401,Nashik,Manmad,Onion,Red,FAQ,400,1440,1250,20-Jan-23
402,Nashik,Manmad,Onion,Red,FAQ,400,1520,1300,19-Jan-23
403,Nashik,Manmad,Onion,Red,FAQ,400,1452,1200,18-Jan-23
404,Nashik,Manmad,Onion,Red,FAQ,500,1252,1000,17-Jan-23
405,Nashik,Manmad,Onion,Red,FAQ,400,1350,1100,14-Jan-23
406,Nashik,Manmad,Onion,Red,FAQ,400,1585,1200,13-Jan-23
407,Nashik,Manmad,Onion,Red,FAQ,400,1433,1200,12-Jan-23
408,Nashik,Manmad,Onion,Red,FAQ,500,1482,1250,11-Jan-23
409,Nashik,Manmad,Onion,Red,FAQ,500,1621,1300,10-Jan-23
410,Nashik,Manmad,Onion,Red,FAQ,500,1606,1450,7-Jan-23
411,Nashik,Manmad,Onion,Red,FAQ,500,1674,1350,6-Jan-23
412,Nashik,Manmad,Onion,Other,FAQ,500,1641,1350,6-Jan-23
413,Nashik,Manmad,Onion,Red,FAQ,500,1700,1450,5-Jan-23
414,Nashik,Manmad,Onion,Red,FAQ,500,1671,1400,4-Jan-23
415,Nashik,Manmad,Onion,Red,FAQ,500,1652,1350,3-Jan-23
416,Nashik,Manmad,Onion,Other,FAQ,300,951,650,3-Jan-23
417,Nashik,Manmad,Onion,Red,FAQ,500,1621,1350,2-Jan-23
418,Nashik,Manmad,Onion,Other,FAQ,300,1177,800,2-Jan-23
419,Nashik,Manmad,Onion,Red,FAQ,500,1550,1350,31-Dec-22
420,Nashik,Manmad,Onion,Other,FAQ,400,1050,800,31-Dec-22
421,Nashik,Manmad,Onion,Red,FAQ,500,1554,1300,30-Dec-22
422,Nashik,Manmad,Onion,Other,FAQ,300,1100,750,30-Dec-22
423,Nashik,Manmad,Onion,Red,FAQ,500,1631,1350,29-Dec-22
424,Nashik,Manmad,Onion,Other,FAQ,400,1140,800,29-Dec-22
425,Nashik,Manmad,Onion,Red,FAQ,500,1800,1450,28-Dec-22
426,Nashik,Manmad,Onion,Other,FAQ,400,1401,1100,28-Dec-22
427,Nashik,Manmad,Onion,Red,FAQ,500,1933,1750,27-Dec-22
428,Nashik,Manmad,Onion,Other,FAQ,500,1600,1400,27-Dec-22
429,Nashik,Manmad,Onion,Red,FAQ,570,2000,1750,26-Dec-22
430,Nashik,Manmad,Onion,Other,FAQ,400,1500,1200,26-Dec-22
431,Nashik,Manmad,Onion,Red,FAQ,500,1816,1600,24-Dec-22
432,Nashik,Manmad,Onion,Other,FAQ,500,1526,1300,24-Dec-22
433,Nashik,Manmad,Onion,Red,FAQ,500,1888,1650,23-Dec-22
434,Nashik,Manmad,Onion,Other,FAQ,500,1701,1450,23-Dec-22
435,Nashik,Manmad,Onion,Red,FAQ,600,2100,1851,22-Dec-22
436,Nashik,Manmad,Onion,Other,FAQ,500,1618,1400,22-Dec-22
437,Nashik,Manmad,Onion,Red,FAQ,700,1891,1500,21-Dec-22
438,Nashik,Manmad,Onion,Other,FAQ,500,1341,1000,21-Dec-22
439,Nashik,Manmad,Onion,Red,FAQ,600,1930,1500,20-Dec-22
440,Nashik,Manmad,Onion,Other,FAQ,940,1461,1350,20-Dec-22
441,Nashik,Manmad,Onion,Red,FAQ,500,1976,1500,19-Dec-22
442,Nashik,Manmad,Onion,Other,FAQ,300,1075,800,19-Dec-22
443,Nashik,Manmad,Onion,Red,FAQ,500,1951,1600,17-Dec-22
444,Nashik,Manmad,Onion,Other,FAQ,300,1036,800,17-Dec-22
445,Nashik,Manmad,Onion,Red,FAQ,600,2020,1600,16-Dec-22
446,Nashik,Manmad,Onion,Other,FAQ,300,1050,800,16-Dec-22
447,Nashik,Manmad,Onion,Red,FAQ,600,1916,1600,15-Dec-22
448,Nashik,Manmad,Onion,Other,FAQ,300,1069,800,15-Dec-22
449,Nashik,Manmad,Onion,Red,FAQ,600,2028,1600,14-Dec-22
450,Nashik,Manmad,Onion,Other,FAQ,300,966,800,14-Dec-22
451,Nashik,Manmad,Onion,Red,FAQ,600,1991,1530,13-Dec-22
452,Nashik,Manmad,Onion,Other,FAQ,300,971,800,13-Dec-22
453,Nashik,Manmad,Onion,Red,FAQ,600,1899,1500,12-Dec-22
454,Nashik,Manmad,Onion,Other,FAQ,300,926,750,12-Dec-22
455,Nashik,Manmad,Onion,Red,FAQ,900,1976,1800,10-Dec-22
456,Nashik,Manmad,Onion,Other,FAQ,300,953,800,10-Dec-22
457,Nashik,Manmad,Onion,Other,FAQ,300,1090,800,9-Dec-22
458,Nashik,Manmad,Onion,Other,FAQ,300,1125,800,8-Dec-22
459,Nashik,Manmad,Onion,Other,FAQ,300,990,700,7-Dec-22
460,Nashik,Manmad,Onion,Other,FAQ,300,1026,750,6-Dec-22
461,Nashik,Manmad,Onion,Other,FAQ,300,940,700,5-Dec-22
462,Nashik,Manmad,Onion,Other,FAQ,300,1021,700,3-Dec-22
463,Nashik,Manmad,Onion,Other,FAQ,300,1124,750,2-Dec-22
464,Nashik,Manmad,Onion,Other,FAQ,400,1202,750,1-Dec-22
465,Nashik,Manmad,Onion,Other,FAQ,400,1223,900,30-Nov-22
466,Nashik,Manmad,Onion,Other,FAQ,300,1144,750,29-Nov-22
467,Nashik,Manmad,Onion,Other,FAQ,200,1108,750,28-Nov-22
468,Nashik,Manmad,Onion,Other,FAQ,300,1351,1000,26-Nov-22
469,Nashik,Manmad,Onion,Other,FAQ,500,1551,1100,25-Nov-22
470,Nashik,Manmad,Onion,Other,FAQ,400,1596,1000,24-Nov-22
471,Nashik,Manmad,Onion,Other,FAQ,400,1355,950,23-Nov-22
472,Nashik,Manmad,Onion,Other,FAQ,400,1600,1300,22-Nov-22
473,Nashik,Manmad,Onion,Other,FAQ,400,1390,900,21-Nov-22
474,Nashik,Manmad,Onion,Other,FAQ,400,1500,1200,19-Nov-22
475,Nashik,Manmad,Onion,Other,FAQ,500,1980,1300,18-Nov-22
476,Nashik,Manmad,Onion,Other,FAQ,600,2002,1300,17-Nov-22
477,Nashik,Manmad,Onion,Other,FAQ,700,2095,1600,16-Nov-22
478,Nashik,Manmad,Onion,Other,FAQ,500,2093,1600,15-Nov-22
479,Nashik,Manmad,Onion,Other,FAQ,500,2342,2100,14-Nov-22
480,Nashik,Manmad,Onion,Other,FAQ,500,2246,2000,12-Nov-22
481,Nashik,Manmad,Onion,Other,FAQ,600,2418,1900,11-Nov-22
482,Nashik,Manmad,Onion,Other,FAQ,700,2475,2000,10-Nov-22
483,Nashik,Manmad,Onion,Other,FAQ,1600,2329,2050,9-Nov-22
484,Nashik,Manmad,Onion,Other,FAQ,1600,2600,2100,7-Nov-22
485,Nashik,Manmad,Onion,Other,FAQ,1400,2451,2150,5-Nov-22
486,Nashik,Manmad,Onion,Other,FAQ,1600,2810,2500,4-Nov-22
487,Nashik,Manmad,Onion,Other,FAQ,1600,2841,2500,3-Nov-22
488,Nashik,Manmad,Onion,Other,FAQ,1600,2870,2600,2-Nov-22
489,Nashik,Manmad,Onion,Other,FAQ,1600,2791,2400,1-Nov-22
490,Nashik,Manmad,Onion,Other,FAQ,1600,2850,2500,31-Oct-22
491,Nashik,Manmad,Onion,Other,FAQ,800,2100,1800,21-Oct-22
492,Nashik,Manmad,Onion,Other,FAQ,1000,2071,1800,20-Oct-22
493,Nashik,Manmad,Onion,Other,FAQ,1000,2050,1800,19-Oct-22
494,Nashik,Manmad,Onion,Other,FAQ,1000,2099,1850,18-Oct-22
495,Nashik,Manmad,Onion,Other,FAQ,1000,2151,1800,17-Oct-22
496,Nashik,Manmad,Onion,Other,FAQ,1000,2017,1800,15-Oct-22
497,Nashik,Manmad,Onion,Other,FAQ,1200,2053,1800,14-Oct-22
498,Nashik,Manmad,Onion,Other,FAQ,1200,2151,1800,13-Oct-22
499,Nashik,Manmad,Onion,Other,FAQ,500,2093,1800,12-Oct-22
500,Nashik,Manmad,Onion,Other,FAQ,500,2083,1750,11-Oct-22
501,Nashik,Manmad,Onion,Other,FAQ,700,2017,1700,10-Oct-22
502,Nashik,Manmad,Onion,Other,FAQ,1000,1700,1356,8-Oct-22
503,Nashik,Manmad,Onion,Other,FAQ,1000,1800,1450,7-Oct-22
504,Nashik,Manmad,Onion,Other,FAQ,500,1652,1400,6-Oct-22
505,Nashik,Manmad,Onion,Other,FAQ,400,1520,1250,5-Oct-22
506,Nashik,Manmad,Onion,Other,FAQ,300,1437,1200,4-Oct-22
507,Nashik,Manmad,Onion,Other,FAQ,400,1477,1200,3-Oct-22
508,Nashik,Manmad,Onion,Other,FAQ,300,1418,1250,1-Oct-22
509,Nashik,Manmad,Onion,Other,FAQ,300,1451,1251,30-Sep-22
510,Nashik,Manmad,Onion,Other,FAQ,250,1580,1300,29-Sep-22
511,Nashik,Manmad,Onion,Other,FAQ,300,1501,1200,28-Sep-22
512,Nashik,Manmad,Onion,Other,FAQ,300,1398,1100,27-Sep-22
513,Nashik,Manmad,Onion,Other,FAQ,500,1400,1000,26-Sep-22
514,Nashik,Manmad,Onion,Other,FAQ,300,1321,1100,24-Sep-22
515,Nashik,Manmad,Onion,Other,FAQ,300,1177,950,23-Sep-22
516,Nashik,Manmad,Onion,Other,FAQ,300,1180,950,22-Sep-22
517,Nashik,Manmad,Onion,Other,FAQ,400,1287,950,20-Sep-22
518,Nashik,Manmad,Onion,Other,FAQ,300,1228,950,19-Sep-22
519,Nashik,Manmad,Onion,Other,FAQ,300,1271,1000,17-Sep-22
520,Nashik,Manmad,Onion,Other,FAQ,400,1311,1120,16-Sep-22
521,Nashik,Manmad,Onion,Other,FAQ,300,1350,1000,15-Sep-22
522,Nashik,Manmad,Onion,Other,FAQ,300,1305,1100,14-Sep-22
523,Nashik,Manmad,Onion,Other,FAQ,300,1351,1000,13-Sep-22
524,Nashik,Manmad,Onion,Other,FAQ,300,1245,1000,12-Sep-22
525,Nashik,Manmad,Onion,Other,FAQ,300,1250,1000,9-Sep-22
526,Nashik,Manmad,Onion,Other,FAQ,300,1291,1000,8-Sep-22
527,Nashik,Manmad,Onion,Other,FAQ,300,1300,1050,7-Sep-22
528,Nashik,Manmad,Onion,Other,FAQ,300,1379,1150,6-Sep-22
529,Nashik,Manmad,Onion,Other,FAQ,300,1200,1000,5-Sep-22
530,Nashik,Manmad,Onion,Other,FAQ,300,1250,1000,3-Sep-22
531,Nashik,Manmad,Onion,Other,FAQ,300,1301,950,2-Sep-22
532,Nashik,Manmad,Onion,Other,FAQ,300,1314,1050,1-Sep-22
533,Nashik,Manmad,Onion,Other,FAQ,300,1107,950,30-Aug-22
534,Nashik,Manmad,Onion,Other,FAQ,300,1305,1050,29-Aug-22
535,Nashik,Manmad,Onion,Other,FAQ,300,1380,1100,27-Aug-22
536,Nashik,Manmad,Onion,Other,FAQ,400,1353,1100,25-Aug-22
537,Nashik,Manmad,Onion,Other,FAQ,400,1305,1100,23-Aug-22
538,Nashik,Manmad,Onion,Other,FAQ,400,1283,1100,22-Aug-22
539,Nashik,Manmad,Onion,Other,FAQ,400,1300,1100,20-Aug-22
540,Nashik,Manmad,Onion,Other,FAQ,400,1380,1150,19-Aug-22
541,Nashik,Manmad,Onion,Other,FAQ,400,1400,1200,18-Aug-22
542,Nashik,Manmad,Onion,Other,FAQ,300,1382,1050,17-Aug-22
543,Nashik,Manmad,Onion,Other,FAQ,300,1315,1100,16-Aug-22
544,Nashik,Manmad,Onion,Other,FAQ,300,1261,950,13-Aug-22
545,Nashik,Manmad,Onion,Other,FAQ,300,1301,1030,12-Aug-22
546,Nashik,Manmad,Onion,Other,FAQ,300,1270,1000,11-Aug-22
547,Nashik,Manmad,Onion,Other,FAQ,300,1261,1030,10-Aug-22
548,Nashik,Manmad,Onion,Other,FAQ,300,1279,1020,9-Aug-22
549,Nashik,Manmad,Onion,Other,FAQ,300,1221,1000,8-Aug-22
550,Nashik,Manmad,Onion,Other,FAQ,300,1198,1000,6-Aug-22
551,Nashik,Manmad,Onion,Other,FAQ,300,1300,1050,5-Aug-22
552,Nashik,Manmad,Onion,Other,FAQ,300,1317,1100,4-Aug-22
553,Nashik,Manmad,Onion,Other,FAQ,300,1308,1050,3-Aug-22
554,Nashik,Manmad,Onion,Other,FAQ,300,1251,1050,2-Aug-22
555,Nashik,Manmad,Onion,Other,FAQ,200,1310,1000,1-Aug-22
556,Nashik,Manmad,Onion,Other,FAQ,300,1281,1050,30-Jul-22
557,Nashik,Manmad,Onion,Other,FAQ,200,1300,1050,29-Jul-22
558,Nashik,Manmad,Onion,Other,FAQ,200,1200,900,28-Jul-22
559,Nashik,Manmad,Onion,Other,FAQ,200,1218,900,27-Jul-22
560,Nashik,Manmad,Onion,Other,FAQ,200,1086,850,26-Jul-22
561,Nashik,Manmad,Onion,Other,FAQ,200,1039,830,25-Jul-22
562,Nashik,Manmad,Onion,Other,FAQ,200,1152,850,23-Jul-22
563,Nashik,Manmad,Onion,Other,FAQ,200,1218,950,22-Jul-22
564,Nashik,Manmad,Onion,Other,FAQ,200,1334,1050,21-Jul-22
565,Nashik,Manmad,Onion,Other,FAQ,200,1228,1000,20-Jul-22
566,Nashik,Manmad,Onion,Other,FAQ,200,1291,1050,19-Jul-22
567,Nashik,Manmad,Onion,Other,FAQ,200,1327,1050,18-Jul-22
568,Nashik,Manmad,Onion,Other,FAQ,200,1217,1050,16-Jul-22
569,Nashik,Manmad,Onion,Other,FAQ,200,1326,1050,15-Jul-22
570,Nashik,Manmad,Onion,Other,FAQ,200,1351,1100,14-Jul-22
571,Nashik,Manmad,Onion,Other,FAQ,300,1318,1050,12-Jul-22
572,Nashik,Manmad,Onion,Other,FAQ,300,1351,1050,11-Jul-22
573,Nashik,Manmad,Onion,Other,FAQ,300,1390,1100,9-Jul-22
574,Nashik,Manmad,Onion,Other,FAQ,300,1400,1100,8-Jul-22
575,Nashik,Manmad,Onion,Other,FAQ,300,1448,1200,7-Jul-22
576,Nashik,Manmad,Onion,Other,FAQ,200,1437,1150,6-Jul-22
577,Nashik,Manmad,Onion,Other,FAQ,200,1421,1200,5-Jul-22
578,Nashik,Manmad,Onion,Other,FAQ,200,1400,1100,4-Jul-22
579,Nashik,Manmad,Onion,Other,FAQ,200,1400,1100,2-Jul-22
580,Nashik,Manmad,Onion,Other,FAQ,300,1320,1100,1-Jul-22
581,Nashik,Manmad,Onion,Other,FAQ,200,1400,1150,30-Jun-22
582,Nashik,Manmad,Onion,Other,FAQ,400,1401,1150,29-Jun-22
583,Nashik,Manmad,Onion,Other,FAQ,200,1480,1200,28-Jun-22
584,Nashik,Manmad,Onion,Other,FAQ,200,1450,1200,27-Jun-22
585,Nashik,Manmad,Onion,Other,FAQ,200,1451,1200,25-Jun-22
586,Nashik,Manmad,Onion,Other,FAQ,200,1450,1200,24-Jun-22
587,Nashik,Manmad,Onion,Other,FAQ,200,1500,1200,23-Jun-22
588,Nashik,Manmad,Onion,Other,FAQ,200,1495,1100,22-Jun-22
589,Nashik,Manmad,Onion,Other,FAQ,200,1434,1100,21-Jun-22
590,Nashik,Manmad,Onion,Other,FAQ,200,1380,1100,20-Jun-22
591,Nashik,Manmad,Onion,Other,FAQ,200,1440,1100,18-Jun-22
592,Nashik,Manmad,Onion,Other,FAQ,200,1461,1100,17-Jun-22
593,Nashik,Manmad,Onion,Other,FAQ,200,1476,1100,16-Jun-22
594,Nashik,Manmad,Onion,Other,FAQ,200,1508,1100,15-Jun-22
595,Nashik,Manmad,Onion,Other,FAQ,200,1478,1100,14-Jun-22
596,Nashik,Manmad,Onion,Other,FAQ,200,1400,1050,13-Jun-22
597,Nashik,Manmad,Onion,Other,FAQ,200,1300,950,11-Jun-22
598,Nashik,Manmad,Onion,Other,FAQ,200,1217,950,10-Jun-22
599,Nashik,Manmad,Onion,Other,FAQ,200,1226,950,9-Jun-22
600,Nashik,Manmad,Onion,Other,FAQ,200,1276,900,8-Jun-22
601,Nashik,Manmad,Onion,Other,FAQ,200,1275,950,7-Jun-22
602,Nashik,Manmad,Onion,Other,FAQ,200,1287,950,6-Jun-22
603,Nashik,Manmad,Onion,Other,FAQ,200,1281,900,4-Jun-22
604,Nashik,Manmad,Onion,Other,FAQ,200,1251,900,3-Jun-22
605,Nashik,Manmad,Onion,Other,FAQ,200,1220,800,2-Jun-22
606,Nashik,Manmad,Onion,Other,FAQ,200,1325,950,1-Jun-22
607,Nashik,Manmad,Onion,Other,FAQ,200,1270,900,31-May-22
608,Nashik,Manmad,Onion,Other,FAQ,200,1153,850,30-May-22
609,Nashik,Manmad,Onion,Other,FAQ,200,1200,850,28-May-22
610,Nashik,Manmad,Onion,Other,FAQ,200,1200,830,27-May-22
611,Nashik,Manmad,Onion,Other,FAQ,200,1141,770,26-May-22
612,Nashik,Manmad,Onion,Other,FAQ,200,1120,770,25-May-22
613,Nashik,Manmad,Onion,Other,FAQ,200,1092,775,24-May-22
614,Nashik,Manmad,Onion,Other,FAQ,200,1150,700,23-May-22
615,Nashik,Manmad,Onion,Other,FAQ,200,921,700,21-May-22
616,Nashik,Manmad,Onion,Other,FAQ,200,1005,700,20-May-22
617,Nashik,Manmad,Onion,Other,FAQ,200,1040,700,19-May-22
618,Nashik,Manmad,Onion,Other,FAQ,200,1036,700,18-May-22
619,Nashik,Manmad,Onion,Other,FAQ,200,1064,750,17-May-22
620,Nashik,Manmad,Onion,Other,FAQ,200,975,730,16-May-22
621,Nashik,Manmad,Onion,Other,FAQ,200,1000,730,14-May-22
622,Nashik,Manmad,Onion,Other,FAQ,200,1111,750,13-May-22
623,Nashik,Manmad,Onion,Other,FAQ,200,1075,750,12-May-22
624,Nashik,Manmad,Onion,Other,FAQ,200,1195,750,11-May-22
625,Nashik,Manmad,Onion,Other,FAQ,200,1190,800,10-May-22
626,Nashik,Manmad,Onion,Other,FAQ,200,1150,800,9-May-22
627,Nashik,Manmad,Onion,Other,FAQ,200,1082,750,7-May-22
628,Nashik,Manmad,Onion,Other,FAQ,200,1001,750,6-May-22
629,Nashik,Manmad,Onion,Other,FAQ,200,1071,750,5-May-22
630,Nashik,Manmad,Onion,Other,FAQ,200,1100,750,4-May-22
631,Nashik,Manmad,Onion,Other,FAQ,200,1150,800,2-May-22
632,Nashik,Manmad,Onion,Other,FAQ,300,1107,800,29-Apr-22
633,Nashik,Manmad,Onion,Other,FAQ,300,1100,800,28-Apr-22
634,Nashik,Manmad,Onion,Other,FAQ,300,1141,850,27-Apr-22
635,Nashik,Manmad,Onion,Red,FAQ,300,750,600,26-Apr-22
636,Nashik,Manmad,Onion,Other,FAQ,400,1100,850,26-Apr-22
637,Nashik,Manmad,Onion,Red,FAQ,200,875,724,25-Apr-22
638,Nashik,Manmad,Onion,Other,FAQ,300,1090,850,25-Apr-22
639,Nashik,Manmad,Onion,Red,FAQ,200,748,650,23-Apr-22
640,Nashik,Manmad,Onion,Other,FAQ,300,1050,850,23-Apr-22
641,Nashik,Manmad,Onion,Red,FAQ,200,890,800,22-Apr-22
642,Nashik,Manmad,Onion,Other,FAQ,300,1163,930,22-Apr-22
643,Nashik,Manmad,Onion,Red,FAQ,200,903,770,21-Apr-22
644,Nashik,Manmad,Onion,Other,FAQ,300,1158,970,21-Apr-22
645,Nashik,Manmad,Onion,Red,FAQ,200,891,660,20-Apr-22
646,Nashik,Manmad,Onion,Other,FAQ,300,1250,1000,20-Apr-22
647,Nashik,Manmad,Onion,Red,FAQ,200,860,650,19-Apr-22
648,Nashik,Manmad,Onion,Other,FAQ,300,1099,950,19-Apr-22
649,Nashik,Manmad,Onion,Red,FAQ,200,806,600,18-Apr-22
650,Nashik,Manmad,Onion,Other,FAQ,300,1053,850,18-Apr-22
651,Nashik,Manmad,Onion,Red,FAQ,200,845,620,16-Apr-22
652,Nashik,Manmad,Onion,Other,FAQ,500,1053,850,16-Apr-22
653,Nashik,Manmad,Onion,Red,FAQ,200,820,600,15-Apr-22
654,Nashik,Manmad,Onion,Other,FAQ,300,1042,900,15-Apr-22
655,Nashik,Manmad,Onion,Red,FAQ,200,811,600,13-Apr-22
656,Nashik,Manmad,Onion,Other,FAQ,300,1000,850,13-Apr-22
657,Nashik,Manmad,Onion,Red,FAQ,200,931,600,12-Apr-22
658,Nashik,Manmad,Onion,Other,FAQ,400,1076,830,12-Apr-22
659,Nashik,Manmad,Onion,Red,FAQ,200,921,630,11-Apr-22
660,Nashik,Manmad,Onion,Other,FAQ,400,1143,900,11-Apr-22
661,Nashik,Manmad,Onion,Red,FAQ,200,875,700,9-Apr-22
662,Nashik,Manmad,Onion,Other,FAQ,400,1069,850,9-Apr-22
663,Nashik,Manmad,Onion,Red,FAQ,200,900,600,8-Apr-22
664,Nashik,Manmad,Onion,Other,FAQ,400,1250,900,8-Apr-22
665,Nashik,Manmad,Onion,Red,FAQ,200,823,600,7-Apr-22
666,Nashik,Manmad,Onion,Other,FAQ,400,1210,950,7-Apr-22
667,Nashik,Manmad,Onion,Red,FAQ,200,819,600,6-Apr-22
668,Nashik,Manmad,Onion,Other,FAQ,400,1242,900,6-Apr-22
669,Nashik,Manmad,Onion,Red,FAQ,200,808,550,5-Apr-22
670,Nashik,Manmad,Onion,Other,FAQ,400,1208,900,5-Apr-22
671,Nashik,Manmad,Onion,Red,FAQ,200,750,600,4-Apr-22
672,Nashik,Manmad,Onion,Other,FAQ,400,1347,900,4-Apr-22
673,Nashik,Manmad,Onion,Red,FAQ,200,667,500,2-Apr-22
674,Nashik,Manmad,Onion,Other,FAQ,400,1118,800,2-Apr-22
675,Nashik,Manmad,Onion,Red,FAQ,300,888,700,29-Mar-22
676,Nashik,Manmad,Onion,Red,FAQ,200,879,700,28-Mar-22
677,Nashik,Manmad,Onion,Red,FAQ,200,891,750,26-Mar-22
678,Nashik,Manmad,Onion,Red,FAQ,200,905,750,25-Mar-22
679,Nashik,Manmad,Onion,Red,FAQ,200,871,700,24-Mar-22
680,Nashik,Manmad,Onion,Red,FAQ,200,867,700,23-Mar-22
681,Nashik,Manmad,Onion,Red,FAQ,300,945,750,22-Mar-22
682,Nashik,Manmad,Onion,Red,FAQ,200,900,750,21-Mar-22
683,Nashik,Manmad,Onion,Red,FAQ,200,1240,900,17-Mar-22
684,Nashik,Manmad,Onion,Red,FAQ,200,1136,900,16-Mar-22
685,Nashik,Manmad,Onion,Red,FAQ,300,1292,1000,15-Mar-22
686,Nashik,Manmad,Onion,Red,FAQ,300,1263,1050,14-Mar-22
687,Nashik,Manmad,Onion,Red,FAQ,300,1323,1150,12-Mar-22
688,Nashik,Manmad,Onion,Red,FAQ,300,1436,1200,11-Mar-22
689,Nashik,Manmad,Onion,Red,FAQ,300,1518,1300,10-Mar-22
690,Nashik,Manmad,Onion,Red,FAQ,400,1564,1350,9-Mar-22
691,Nashik,Manmad,Onion,Red,FAQ,300,1500,1300,8-Mar-22
692,Nashik,Manmad,Onion,Red,FAQ,300,1540,1300,7-Mar-22
693,Nashik,Manmad,Onion,Red,FAQ,300,1790,1600,5-Mar-22
694,Nashik,Manmad,Onion,Red,FAQ,400,1840,1670,4-Mar-22
695,Nashik,Manmad,Onion,Red,FAQ,300,1780,1650,3-Mar-22
696,Nashik,Manmad,Onion,Red,FAQ,300,2060,1900,1-Mar-22
697,Nashik,Manmad,Onion,Red,FAQ,300,2036,1850,28-Feb-22
698,Nashik,Manmad,Onion,Red,FAQ,500,2421,2100,26-Feb-22
699,Nashik,Manmad,Onion,Red,FAQ,500,2501,2200,25-Feb-22
700,Nashik,Manmad,Onion,Red,FAQ,500,2455,2150,24-Feb-22
701,Nashik,Manmad,Onion,Red,FAQ,500,2500,2300,23-Feb-22
702,Nashik,Manmad,Onion,Red,FAQ,500,2733,2400,22-Feb-22
703,Nashik,Manmad,Onion,Red,FAQ,500,2761,2400,21-Feb-22
704,Nashik,Manmad,Onion,Red,FAQ,500,2751,2400,18-Feb-22
705,Nashik,Manmad,Onion,Red,FAQ,500,2800,2400,17-Feb-22
706,Nashik,Manmad,Onion,Red,FAQ,500,2541,2200,16-Feb-22
